target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,exptime (s),repeats
2022wiv_22S02,2023-01-08 08:58:40.007,2023-01-08 09:03:00.007,4.33,0h17m40.51933333s,+0d58m42.72s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 09:03:00.007,2023-01-08 09:03:40.007,0.67,,,[],,
2022xkq_22S02,2023-01-08 09:03:40.007,2023-01-08 09:08:00.007,4.33,0h20m21.58133333s,-11d52m56.19s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 09:08:00.007,2023-01-08 09:08:40.007,0.67,,,[],,
2022xbu_22S02,2023-01-08 09:08:40.007,2023-01-08 09:13:00.007,4.33,1h25m19.71333333s,-6d26m14.96s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 09:13:00.007,2023-01-08 09:13:20.007,0.33,,,[],,
2023Q_22S05,2023-01-08 09:13:20.007,2023-01-08 09:19:40.007,6.33,1h57m04.897008s,-0d28m01.16004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 09:19:40.007,2023-01-08 09:21:40.007,2.0,,,[],,
2023E_22S05,2023-01-08 09:21:40.007,2023-01-08 09:28:00.007,6.33,1h15m55.756008s,-50d11m14.89992s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 09:28:00.007,2023-01-08 09:31:00.007,3.0,,,['filter:V to R'],,
2023E_22S05,2023-01-08 09:31:00.007,2023-01-08 09:37:20.007,6.33,1h15m55.756008s,-50d11m14.89992s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 09:37:20.007,2023-01-08 09:41:40.007,4.33,,,['filter:R to V'],,
2022aeed_22S05,2023-01-08 09:41:40.007,2023-01-08 09:48:00.007,6.33,4h07m33.976008s,-31d28m18.95988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 09:48:00.007,2023-01-08 09:51:00.007,3.0,,,['filter:V to R'],,
2022aeed_22S05,2023-01-08 09:51:00.007,2023-01-08 09:57:20.007,6.33,4h07m33.976008s,-31d28m18.95988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 09:57:20.007,2023-01-08 09:59:00.007,1.67,,,[],,
2023Q_22S05,2023-01-08 09:59:00.007,2023-01-08 10:05:20.007,6.33,1h57m04.897008s,-0d28m01.16004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 10:05:20.007,2023-01-08 10:09:20.007,4.0,,,['filter:R to V'],,
2022ucj_22S02,2023-01-08 10:09:20.007,2023-01-08 10:13:40.007,4.33,0h18m03.41s,-16d18m21.9s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 10:13:40.007,2023-01-08 10:15:20.007,1.67,,,[],,
2022ydv_22S02,2023-01-08 10:15:20.007,2023-01-08 10:19:40.007,4.33,1h18m55.45466667s,-60d39m14.26s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 10:19:40.007,2023-01-08 10:21:00.007,1.33,,,[],,
2022ydu_22S02,2023-01-08 10:21:00.007,2023-01-08 10:25:20.007,4.33,0h43m09.39133333s,-24d27m04.27s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 10:25:20.007,2023-01-08 10:25:40.007,0.33,,,[],,
2022tiv_22S02,2023-01-08 10:25:40.007,2023-01-08 10:30:00.007,4.33,1h25m35.83s,-22d44m07.39s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 10:30:00.007,2023-01-08 10:31:20.007,1.33,,,[],,
2021aefx_22S02,2023-01-08 10:31:20.007,2023-01-08 10:35:40.007,4.33,0h17m19.56s,-54d56m53.09s,{'filter': 'V'},180,1
TransitionBlock,2023-01-08 10:35:40.007,2023-01-08 10:37:40.007,2.0,,,[],,
2022abgg_22S05,2023-01-08 10:37:40.007,2023-01-08 10:44:00.007,6.33,2h23m00.889992s,-9d11m49.08984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 10:44:00.007,2023-01-08 10:47:00.007,3.0,,,['filter:V to R'],,
2022abgg_22S05,2023-01-08 10:47:00.007,2023-01-08 10:53:20.007,6.33,2h23m00.889992s,-9d11m49.08984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 10:53:20.007,2023-01-08 10:57:00.007,3.67,,,['filter:R to V'],,
2022abic_22S05,2023-01-08 10:57:00.007,2023-01-08 11:03:20.007,6.33,2h59m09.286992s,-4d28m16.24008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 11:03:20.007,2023-01-08 11:06:20.007,3.0,,,['filter:V to R'],,
2022abic_22S05,2023-01-08 11:06:20.007,2023-01-08 11:12:40.007,6.33,2h59m09.286992s,-4d28m16.24008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 11:12:40.007,2023-01-08 11:16:40.007,4.0,,,['filter:R to V'],,
2022abid_22S05,2023-01-08 11:16:40.007,2023-01-08 11:23:00.007,6.33,2h07m19.492992s,-25d26m26.36988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 11:23:00.007,2023-01-08 11:26:00.007,3.0,,,['filter:V to R'],,
2022abid_22S05,2023-01-08 11:26:00.007,2023-01-08 11:32:20.007,6.33,2h07m19.492992s,-25d26m26.36988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 11:32:20.007,2023-01-08 11:34:00.007,1.67,,,[],,
2022acyd_22S05,2023-01-08 11:34:00.007,2023-01-08 11:40:20.007,6.33,4h01m11.361s,+5d32m54.75012s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 11:40:20.007,2023-01-08 11:44:00.007,3.67,,,['filter:R to V'],,
2022aecb_22S05,2023-01-08 11:44:00.007,2023-01-08 11:50:20.007,6.33,4h59m02.254008s,-0d26m31.04988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 11:50:20.007,2023-01-08 11:53:20.007,3.0,,,['filter:V to R'],,
2022aecb_22S05,2023-01-08 11:53:20.007,2023-01-08 11:59:40.007,6.33,4h59m02.254008s,-0d26m31.04988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 11:59:40.007,2023-01-08 12:04:20.007,4.67,,,['filter:R to V'],,
2022aczs_22S05,2023-01-08 12:04:20.007,2023-01-08 12:10:40.007,6.33,2h05m19.834008s,-23d41m53.39004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 12:10:40.007,2023-01-08 12:12:20.007,1.67,,,[],,
2022acyd_22S05,2023-01-08 12:12:20.007,2023-01-08 12:18:40.007,6.33,4h01m11.361s,+5d32m54.75012s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 12:18:40.007,2023-01-08 12:20:20.007,1.67,,,[],,
2022adyj_22S05,2023-01-08 12:24:00.014,2023-01-08 12:30:20.014,6.33,6h58m36.820008s,+12d40m08.45004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 12:30:20.014,2023-01-08 12:33:20.014,3.0,,,['filter:V to R'],,
2022adyj_22S05,2023-01-08 12:33:20.014,2023-01-08 12:39:40.014,6.33,6h58m36.820008s,+12d40m08.45004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 12:39:40.014,2023-01-08 12:43:00.014,3.33,,,['filter:R to V'],,
2022aajn_22S05,2023-01-08 12:43:00.014,2023-01-08 12:49:20.014,6.33,7h08m15.559008s,+21d04m21.42984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 12:49:20.014,2023-01-08 12:52:20.014,3.0,,,['filter:V to R'],,
2022aajn_22S05,2023-01-08 12:52:20.014,2023-01-08 12:58:40.014,6.33,7h08m15.559008s,+21d04m21.42984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 12:58:40.014,2023-01-08 13:01:00.014,2.33,,,[],,
2022aduk_22S05,2023-01-08 13:24:00.016,2023-01-08 13:30:20.016,6.33,10h38m46.542s,-17d33m42.81984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 13:30:20.016,2023-01-08 13:33:20.016,3.0,,,['filter:R to V'],,
