target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,exptime (s),repeats
TransitionBlock,2022-12-17 11:10:20.006,2022-12-17 11:10:40.006,0.33,,,[],,
2022udc_22S02,2022-12-17 11:10:40.006,2022-12-17 11:15:00.006,4.33,0h17m35.41133333s,-10d18m30.38s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:15:00.006,2022-12-17 11:17:00.006,2.0,,,[],,
2022ydv_22S02,2022-12-17 11:17:00.006,2022-12-17 11:21:20.006,4.33,1h18m55.45466667s,-60d39m14.26s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:21:20.006,2022-12-17 11:22:40.006,1.33,,,[],,
2022ydu_22S02,2022-12-17 11:22:40.006,2022-12-17 11:27:00.006,4.33,0h43m09.39133333s,-24d27m04.27s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:27:00.006,2022-12-17 11:27:20.006,0.33,,,[],,
2022tiv_22S02,2022-12-17 11:27:20.006,2022-12-17 11:31:40.006,4.33,1h25m35.83s,-22d44m07.39s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:31:40.006,2022-12-17 11:32:20.006,0.67,,,[],,
2022xbu_22S02,2022-12-17 11:32:20.006,2022-12-17 11:36:40.006,4.33,1h25m19.71333333s,-6d26m14.96s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:36:40.006,2022-12-17 11:38:40.006,2.0,,,[],,
2021aefx_22S02,2022-12-17 11:38:40.006,2022-12-17 11:43:00.006,4.33,0h17m19.56s,-54d56m53.09s,{'filter': 'V'},180,1
TransitionBlock,2022-12-17 11:43:00.006,2022-12-17 11:45:00.006,2.0,,,[],,
2022abgg_22S05,2022-12-17 11:45:00.006,2022-12-17 11:51:20.006,6.33,2h23m00.889992s,-9d11m49.08984s,{'filter': 'V'},300,1
TransitionBlock,2022-12-17 11:51:20.006,2022-12-17 11:54:20.006,3.0,,,['filter:V to R'],,
2022abgg_22S05,2022-12-17 11:54:20.006,2022-12-17 12:00:40.006,6.33,2h23m00.889992s,-9d11m49.08984s,{'filter': 'R'},300,1
TransitionBlock,2022-12-17 12:00:40.006,2022-12-17 12:04:20.006,3.67,,,['filter:R to V'],,
2022abic_22S05,2022-12-17 12:04:20.006,2022-12-17 12:10:40.006,6.33,2h59m09.286992s,-4d28m16.24008s,{'filter': 'V'},300,1
TransitionBlock,2022-12-17 12:10:40.006,2022-12-17 12:13:40.006,3.0,,,['filter:V to R'],,
2022abic_22S05,2022-12-17 12:13:40.006,2022-12-17 12:20:00.006,6.33,2h59m09.286992s,-4d28m16.24008s,{'filter': 'R'},300,1
TransitionBlock,2022-12-17 12:20:00.006,2022-12-17 12:24:00.006,4.0,,,['filter:R to V'],,
2022abid_22S05,2022-12-17 12:24:00.006,2022-12-17 12:30:20.006,6.33,2h07m19.492992s,-25d26m26.36988s,{'filter': 'V'},300,1
TransitionBlock,2022-12-17 12:30:20.006,2022-12-17 12:33:20.006,3.0,,,['filter:V to R'],,
2022abid_22S05,2022-12-17 12:33:20.006,2022-12-17 12:39:40.006,6.33,2h07m19.492992s,-25d26m26.36988s,{'filter': 'R'},300,1
TransitionBlock,2022-12-17 12:39:40.006,2022-12-17 12:45:40.006,6.0,,,['filter:R to V'],,
2022acwj_22S05,2022-12-17 12:51:40.015,2022-12-17 12:58:00.015,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'V'},300,1
TransitionBlock,2022-12-17 12:58:00.015,2022-12-17 13:01:40.015,3.67,,,['filter:V to R'],,
C2021_E3_22S01,2022-12-17 13:02:00.015,2022-12-17 13:52:00.015,50.0,9h11m13.23s,-43d55m23.6s,{'filter': 'R'},20,30
TransitionBlock,2022-12-17 13:52:00.015,2022-12-17 13:53:20.015,1.33,,,[],,
C2019_E3_22S01,2022-12-17 13:53:40.017,2022-12-17 14:35:40.017,42.0,7h21m37.99s,-75d51m31.8s,{'filter': 'R'},60,18
TransitionBlock,2022-12-17 14:35:40.017,2022-12-17 14:38:00.017,2.33,,,[],,
2022abdh_22S05,2022-12-17 14:41:40.019,2022-12-17 14:48:00.019,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'R'},300,1
TransitionBlock,2022-12-17 14:48:00.019,2022-12-17 14:51:00.019,3.0,,,['filter:R to V'],,
2022abdh_22S05,2022-12-17 14:51:20.019,2022-12-17 14:57:40.019,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'V'},300,1
TransitionBlock,2022-12-17 14:57:40.019,2022-12-17 15:01:40.019,4.0,,,['filter:V to R'],,
2022acwj_22S05,2022-12-17 15:02:00.020,2022-12-17 15:08:20.020,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'R'},300,1
TransitionBlock,2022-12-17 15:08:20.020,2022-12-17 15:10:00.020,1.67,,,[],,
C2021_A9_22S01,2022-12-17 15:10:20.020,2022-12-17 15:13:40.020,3.33,8h50m25.87s,+13d42m04.5s,{'filter': 'R'},120,1
TransitionBlock,2022-12-17 15:13:40.020,2022-12-17 15:15:20.020,1.67,,,[],,
C2019_L3_22S01,2022-12-17 15:15:40.020,2022-12-17 16:05:40.020,50.0,9h59m50.94s,-27d51m12.3s,{'filter': 'R'},20,30
TransitionBlock,2022-12-17 16:05:40.020,2022-12-17 16:07:20.020,1.67,,,[],,
Shapley_Skymapper_22S05,2022-12-17 16:07:40.022,2022-12-17 16:14:00.022,6.33,13h32m00s,-31d30m00s,{'filter': 'R'},300,1
