target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,exptime (s),repeats
TransitionBlock,2023-01-05 11:33:40.008,2023-01-05 11:38:20.008,4.67,,,['filter:R to V'],,
2022aecb_22S05,2023-01-05 11:38:20.008,2023-01-05 11:44:40.008,6.33,4h59m02.254008s,-0d26m31.04988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 11:44:40.008,2023-01-05 11:47:40.008,3.0,,,['filter:V to R'],,
2022aecb_22S05,2023-01-05 11:47:40.008,2023-01-05 11:54:00.008,6.33,4h59m02.254008s,-0d26m31.04988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 11:54:00.008,2023-01-05 11:58:40.008,4.67,,,['filter:R to V'],,
2022aczs_22S05,2023-01-05 11:58:40.008,2023-01-05 12:05:00.008,6.33,2h05m19.834008s,-23d41m53.39004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 12:05:00.008,2023-01-05 12:08:00.008,3.0,,,['filter:V to R'],,
2022aczs_22S05,2023-01-05 12:08:00.008,2023-01-05 12:14:20.008,6.33,2h05m19.834008s,-23d41m53.39004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 12:14:20.008,2023-01-05 12:19:00.008,4.67,,,['filter:R to V'],,
2022acyd_22S05,2023-01-05 12:19:00.008,2023-01-05 12:25:20.008,6.33,4h01m11.361s,+5d32m54.75012s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 12:25:20.008,2023-01-05 12:27:00.008,1.67,,,[],,
2022adyj_22S05,2023-01-05 12:35:40.015,2023-01-05 12:42:00.015,6.33,6h58m36.820008s,+12d40m08.45004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 12:42:00.015,2023-01-05 12:45:00.015,3.0,,,['filter:V to R'],,
2022adyj_22S05,2023-01-05 12:45:00.015,2023-01-05 12:51:20.015,6.33,6h58m36.820008s,+12d40m08.45004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 12:51:20.015,2023-01-05 12:54:40.015,3.33,,,['filter:R to V'],,
2022aajn_22S05,2023-01-05 12:54:40.015,2023-01-05 13:01:00.015,6.33,7h08m15.559008s,+21d04m21.42984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 13:01:00.015,2023-01-05 13:04:00.015,3.0,,,['filter:V to R'],,
2022aajn_22S05,2023-01-05 13:04:00.015,2023-01-05 13:10:20.015,6.33,7h08m15.559008s,+21d04m21.42984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 13:10:20.015,2023-01-05 13:12:40.015,2.33,,,[],,
2022acwj_22S05,2023-01-05 13:35:00.017,2023-01-05 13:41:20.017,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 13:41:20.017,2023-01-05 13:42:20.017,1.0,,,[],,
2022aduk_22S05,2023-01-05 13:42:40.017,2023-01-05 13:49:00.017,6.33,10h38m46.542s,-17d33m42.81984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 13:49:00.017,2023-01-05 13:53:20.017,4.33,,,['filter:R to V'],,
2022aefd_22S05,2023-01-05 13:53:40.017,2023-01-05 14:00:00.017,6.33,8h16m56.380008s,-7d15m24.63012s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 14:00:00.017,2023-01-05 14:03:00.017,3.0,,,['filter:V to R'],,
2022aefd_22S05,2023-01-05 14:03:00.017,2023-01-05 14:09:20.017,6.33,8h16m56.380008s,-7d15m24.63012s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 14:09:20.017,2023-01-05 14:13:00.017,3.67,,,['filter:R to V'],,
2022aebw_22S05,2023-01-05 14:15:20.018,2023-01-05 14:21:40.018,6.33,8h38m46.707s,+5d16m47.38008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 14:21:40.018,2023-01-05 14:24:40.018,3.0,,,['filter:V to R'],,
2022aebw_22S05,2023-01-05 14:24:40.018,2023-01-05 14:31:00.018,6.33,8h38m46.707s,+5d16m47.38008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 14:31:00.018,2023-01-05 14:31:40.018,0.67,,,[],,
2022abdh_22S05,2023-01-05 14:31:40.018,2023-01-05 14:38:00.018,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 14:38:00.018,2023-01-05 14:41:00.018,3.0,,,['filter:R to V'],,
2022abdh_22S05,2023-01-05 14:41:00.018,2023-01-05 14:47:20.018,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 14:47:20.018,2023-01-05 14:48:20.018,1.0,,,[],,
2022acwj_22S05,2023-01-05 14:50:40.019,2023-01-05 14:57:00.019,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 14:57:00.019,2023-01-05 14:58:00.019,1.0,,,[],,
2022aduk_22S05,2023-01-05 15:04:00.020,2023-01-05 15:10:20.020,6.33,10h38m46.542s,-17d33m42.81984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 15:10:20.020,2023-01-05 15:11:00.020,0.67,,,[],,
2022adpu_22S05,2023-01-05 15:11:20.020,2023-01-05 15:17:40.020,6.33,11h36m47.883s,-8d35m16.46988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 15:17:40.020,2023-01-05 15:19:00.020,1.33,,,[],,
2022aecr_22S05,2023-01-05 15:19:20.021,2023-01-05 15:25:40.021,6.33,9h42m41.361s,+9d54m29.98008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 15:25:40.021,2023-01-05 15:28:40.021,3.0,,,['filter:V to R'],,
2022aecr_22S05,2023-01-05 15:28:40.021,2023-01-05 15:35:00.021,6.33,9h42m41.361s,+9d54m29.98008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 15:35:00.021,2023-01-05 15:36:20.021,1.33,,,[],,
2022adpu_22S05,2023-01-05 15:42:00.021,2023-01-05 15:48:20.021,6.33,11h36m47.883s,-8d35m16.46988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 15:48:20.021,2023-01-05 15:49:20.021,1.0,,,[],,
2022advr_22S05,2023-01-05 15:49:40.022,2023-01-05 15:56:00.022,6.33,10h22m48.991992s,+3d45m18.86004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-05 15:56:00.022,2023-01-05 15:59:00.022,3.0,,,['filter:R to V'],,
2022advr_22S05,2023-01-05 15:59:20.022,2023-01-05 16:05:40.022,6.33,10h22m48.991992s,+3d45m18.86004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 16:05:40.022,2023-01-05 16:07:40.022,2.0,,,[],,
Shapley_Skymapper_22S05,2023-01-05 16:11:40.022,2023-01-05 16:18:00.022,6.33,13h32m00s,-31d30m00s,{'filter': 'V'},300,1
TransitionBlock,2023-01-05 16:18:00.022,2023-01-05 16:21:00.022,3.0,,,['filter:V to R'],,
Shapley_Skymapper_22S05,2023-01-05 16:21:20.023,2023-01-05 16:27:40.023,6.33,13h32m00s,-31d30m00s,{'filter': 'R'},300,1
